104,117,137,101,75,66,70
94,99,121,99,69,69,73
91,90,115,96,68,69,73
86,91,113,137,71,64,68
85,97,116,118,69,70,67
83,90,111,108,72,64,76
88,96,116,97,72,67,76
86,87,114,94,75,64,72
95,96,113,89,69,66,75
83,92,112,87,72,182,71
84,94,118,85,70,67,72
83,94,113,144,72,67,75
87,113,117,127,73,67,75
86,86,113,113,73,67,69
88,93,111,107,68,67,74
87,94,120,97,71,62,71
93,89,115,96,67,71,74
81,92,114,77,74,73,79
85,89,110,87,72,68,75
85,91,110,129,73,67,70
77,86,105,120,72,69,64
71,88,106,112,73,63,68
76,74,102,101,73,68,72
76,78,89,112,71,62,66
77,78,88,110,67,61,63
79,83,96,94,67,66,62
78,88,106,92,70,64,62
73,88,99,94,74,72,67
73,74,96,85,72,64,72
79,88,99,86,68,69,69
80,90,101,83,66,65,73
81,90,105,80,70,68,77
84,94,105,83,67,66,74
80,88,110,84,72,67,68
88,93,110,83,73,69,78
82,92,115,103,67,63,72
77,96,118,102,73,63,67
84,94,107,90,67,65,70
83,88,102,147,67,68,70
79,87,98,135,69,63,66
74,85,108,118,71,68,72
80,93,111,108,73,67,75
79,90,110,103,73,65,74
86,92,107,97,177,68,68
85,90,116,90,67,67,73
76,101,118,83,72,66,74
81,91,113,81,66,65,73
85,94,107,81,72,67,76
85,88,131,81,74,67,69
89,94,110,84,69,66,72
81,96,117,83,72,64,73
84,95,121,73,69,66,74
83,91,116,80,66,68,74
85,113,113,83,71,68,75
87,93,110,75,72,69,69
86,95,115,85,70,69,69
87,94,118,83,66,69,72
83,96,123,80,70,66,74
89,92,114,81,69,71,72
85,86,106,83,73,70,70
85,93,112,82,69,67,74
88,96,117,77,72,67,75
85,94,120,78,77,68,72
83,93,110,79,67,66,72
85,93,110,84,71,69,73
90,91,112,86,72,70,70
84,95,125,87,68,68,73
81,98,120,83,68,62,72
80,90,112,85,68,69,74
83,85,106,101,71,66,70
82,84,101,96,69,63,72
83,87,105,91,72,63,69
76,92,101,88,68,68,76
79,88,107,85,72,65,70
79,78,93,102,71,70,69
86,105,104,99,68,66,74
80,94,111,88,69,65,69
109,91,114,83,70,70,75
87,93,111,79,67,66,98
84,85,111,83,64,61,69
84,85,108,74,68,64,69
81,88,112,77,69,62,72
80,90,162,98,66,64,69
77,85,108,92,69,65,72
78,81,105,87,69,64,67
79,78,104,89,68,61,67
80,82,99,82,72,65,65
79,85,103,121,67,63,64
79,74,98,122,70,67,67
76,82,96,112,74,66,65
75,83,100,106,70,63,69
81,82,97,99,68,66,64
76,85,105,179,68,65,68
80,85,102,156,66,63,67
77,76,101,136,69,64,67
80,82,96,123,64,64,67
77,104,95,117,69,63,65
73,85,96,104,74,67,67
74,84,95,96,67,62,66
70,89,112,93,66,67,69
75,81,100,91,106,66,67
81,86,98,88,68,73,61
78,86,100,86,74,64,67
80,89,104,93,72,68,68
75,84,98,93,68,65,69
76,83,118,99,69,65,129
84,88,108,91,68,68,74
78,93,111,92,70,76,70
84,94,112,83,69,66,70
80,86,104,89,161,65,72
84,81,96,96,72,66,71
80,86,217,92,72,66,67
79,88,107,87,72,59,70
76,83,106,91,72,61,68
74,84,102,87,72,67,72
78,75,94,101,71,63,74
70,77,91,95,72,64,65
79,83,98,88,70,66,68
73,85,101,85,69,60,66
73,79,105,89,70,65,73
84,88,99,84,70,68,72
81,90,107,103,81,62,66
90,89,130,92,68,63,72
80,91,117,89,69,72,74
87,91,104,89,72,67,74
83,86,97,89,74,64,68
83,83,105,93,74,64,63
75,83,99,91,70,62,145
74,88,102,87,70,70,71
77,85,100,99,72,66,68
80,175,97,112,72,56,73
77,98,109,103,71,63,70
75,88,114,93,72,68,72
84,92,111,90,74,70,73
87,90,111,89,72,59,77
91,89,113,84,68,69,74
76,91,116,81,70,63,68
87,94,117,79,77,69,75
85,88,99,89,70,67,72
81,84,98,110,69,63,69
81,87,102,155,73,58,67
74,85,99,137,73,67,65
75,87,100,125,71,70,72
77,89,107,111,72,67,73
84,91,149,107,71,61,66
78,89,103,121,72,65,69
75,88,106,109,71,67,68
77,83,106,149,69,65,68
78,80,100,133,72,66,72
79,90,99,116,69,66,72
77,84,94,113,71,60,66
69,83,98,106,67,65,64
77,88,101,99,65,63,68
74,76,89,198,69,63,69
77,79,97,170,66,67,69
82,84,98,150,73,65,65
80,91,105,131,75,68,69
76,86,104,117,68,68,74
82,91,103,105,69,68,75
84,84,102,93,70,66,72
82,95,110,92,68,65,72
81,89,107,85,76,66,74
81,82,106,87,68,66,72
75,83,99,96,74,67,68
82,83,96,90,66,63,65
69,81,101,89,70,66,67
75,84,103,125,71,60,72
74,80,102,113,70,67,74
79,82,96,106,69,66,73
80,91,115,98,68,61,77
80,94,113,88,67,67,73
69,81,108,87,69,64,72
86,84,101,114,71,62,68
78,86,96,108,74,61,72
78,86,100,97,67,63,66
72,89,99,176,69,66,72
77,79,103,155,65,67,70
75,84,97,136,70,66,75
78,83,94,187,70,68,70
77,83,90,163,71,61,64
76,83,97,140,68,65,63
71,82,133,121,67,61,66
71,74,99,112,67,64,64
71,78,90,105,65,63,64
73,78,86,96,65,58,67
76,80,97,88,63,64,60
67,77,91,87,67,64,65
72,83,94,79,70,65,65
69,74,93,113,71,65,68
79,90,108,99,68,65,72
73,90,111,88,69,67,72
80,90,119,84,68,69,74
85,88,116,83,69,68,78
88,88,111,83,68,69,72
90,92,112,76,96,66,69
85,92,115,83,70,65,68
87,94,115,77,66,70,74
86,96,114,77,72,71,72
87,87,106,86,66,66,70
77,83,103,89,70,58,70
77,85,104,93,68,65,67
77,86,99,89,70,62,67
71,79,102,87,72,64,72
87,88,104,83,73,70,72
84,84,111,84,67,64,70
81,94,116,73,70,69,69
85,92,110,86,68,70,70
84,91,110,165,70,68,73
80,90,108,82,68,70,73
83,93,135,83,69,63,69
79,90,123,84,68,64,70
81,79,112,86,65,69,70
81,81,105,94,69,62,68
81,81,107,89,70,62,72
89,81,104,87,66,60,65
68,84,106,85,66,62,68
72,85,107,82,66,63,70
75,81,100,98,72,58,71
75,80,96,94,71,67,68
76,90,108,85,70,65,77
111,91,112,83,68,64,73
82,96,108,87,73,66,72
83,92,115,81,72,67,80
86,90,175,95,72,66,66
79,91,104,96,67,63,72
77,88,104,91,70,125,69
72,80,106,89,72,68,70
78,81,96,99,79,64,72
85,82,98,90,71,63,61
81,85,96,88,67,62,63
67,80,100,82,69,70,68
76,80,104,85,69,66,70
79,109,92,87,72,64,74
90,108,124,85,71,72,80
92,102,124,75,71,64,78
87,99,120,81,71,67,78
85,94,110,85,76,68,74
88,92,112,81,70,65,73
88,94,111,85,71,65,72
76,90,110,87,74,64,72
86,95,112,81,72,64,73
84,98,111,79,74,62,75
84,90,116,81,73,65,72
86,90,110,81,74,67,72
83,91,110,86,74,64,72
82,96,111,80,74,67,70
81,90,114,73,70,67,73
85,92,110,81,74,67,76
84,89,144,81,75,66,72
89,87,112,85,68,66,70
81,88,105,91,66,64,75
79,88,109,81,67,64,68
78,84,102,96,68,66,67
77,82,97,92,70,62,74
80,83,98,87,69,67,69
73,86,104,83,72,62,69
78,123,105,83,72,64,67
75,80,100,163,70,68,67
70,76,91,145,69,63,67
76,80,84,128,73,70,73
77,81,102,114,72,68,67
77,88,98,110,68,64,71
76,86,98,98,71,69,68
78,84,94,96,72,65,70
79,89,104,91,70,67,74
86,96,115,85,68,63,70
84,81,116,77,67,72,69
85,93,114,75,74,69,74
88,90,116,83,69,66,73
100,105,124,79,72,69,74
95,102,121,85,69,64,76
85,96,120,76,72,65,73
82,94,113,77,68,68,73
85,90,110,125,72,72,72
83,89,105,165,69,66,63
82,88,101,144,69,63,67
75,86,109,129,67,66,65
80,93,110,116,69,64,70
75,81,89,156,67,64,72
76,82,93,138,67,64,70
80,86,98,162,73,63,67
83,84,104,143,71,64,66
75,85,98,127,71,65,70
78,88,114,113,72,70,68
85,91,109,101,73,70,74
79,91,116,93,68,63,73
86,94,115,81,66,66,68
80,80,110,87,59,69,68
78,80,98,105,64,62,66
77,83,100,189,68,62,66
78,83,98,160,68,67,61
69,82,98,251,69,62,71
72,83,98,126,68,72,75
83,87,108,115,73,66,69
84,90,108,107,159,68,72
83,96,117,97,72,65,71
87,96,117,87,71,68,66
81,88,108,87,71,72,72
86,92,110,88,70,66,73
85,93,106,84,71,64,70
83,93,111,80,72,67,70
82,90,114,80,72,64,68
78,77,105,107,72,66,69
76,82,96,102,69,67,68
78,82,98,100,69,60,64
68,94,118,88,68,65,69
79,96,117,85,67,69,72
83,94,112,87,64,70,75
85,92,108,83,72,67,79
85,96,117,81,68,63,73
84,102,129,85,67,69,62
85,97,117,83,69,65,61
83,88,104,95,69,67,67
83,89,106,92,70,64,70
80,90,109,80,73,65,74
78,90,114,109,73,68,69
80,92,108,93,73,69,75
86,89,114,92,73,67,75
89,88,107,89,184,67,69
93,92,121,158,73,71,119
87,94,116,139,73,67,77
88,90,108,120,75,65,77
84,94,111,112,69,70,75
84,89,113,103,79,68,75
91,88,112,96,72,67,75
79,91,110,91,70,72,74
88,93,118,85,72,65,73
85,90,122,84,69,67,73
79,91,115,85,70,67,72
86,99,110,111,72,66,72
89,95,116,82,70,68,74
87,94,118,74,71,65,75
82,89,118,81,72,68,72
85,92,106,83,74,70,73
85,86,108,88,68,67,72
80,86,105,151,71,64,64
78,94,112,136,69,61,66
81,94,113,121,68,70,67
81,86,110,137,69,69,66
84,85,99,122,68,68,62
80,92,109,113,73,64,69
86,92,115,97,69,66,74
83,93,109,93,64,72,77
85,91,108,97,67,67,74
82,112,130,107,73,61,71
83,104,119,101,76,62,69
79,97,115,93,72,74,74
78,96,114,89,69,68,72
85,90,111,84,70,72,73
84,94,111,132,70,67,74
80,92,115,81,70,65,70
83,91,120,80,72,69,72
82,90,113,81,73,64,77
87,89,105,80,69,63,73
87,90,107,107,71,61,68
80,92,108,99,70,67,70
78,88,107,95,72,64,70
79,79,108,92,68,64,69
73,79,93,93,65,69,66
77,78,87,91,70,60,66
81,86,96,84,67,65,64
74,88,103,87,63,66,66
73,81,106,83,70,64,74
82,84,100,90,75,65,68
82,83,99,89,67,63,67
78,83,104,166,73,69,66
77,87,98,147,71,70,67
73,107,131,130,69,70,76
86,94,126,113,69,64,76
83,90,106,112,73,68,67
80,88,105,105,67,63,79
85,91,104,133,63,61,68
74,85,103,117,69,65,69
79,93,109,104,69,70,76
82,86,103,100,73,68,69
84,89,107,96,75,68,70
85,96,107,87,72,64,74
85,99,120,84,76,66,72
79,93,112,85,72,68,74
86,94,113,81,67,68,73
85,91,107,85,70,66,70
75,88,122,104,71,64,63
73,84,113,93,68,67,69
75,76,107,96,72,69,81
81,86,106,91,70,66,68
77,91,114,92,66,66,71
84,88,115,83,61,65,67
76,79,101,89,66,68,67
81,84,104,117,65,62,67
63,79,101,192,68,65,63
74,86,102,163,65,66,63
67,80,100,142,64,59,63
74,84,100,124,65,68,70
80,80,98,106,73,68,69
83,86,102,101,71,65,70
80,90,105,97,70,64,72
93,96,115,87,65,70,74
83,88,113,85,69,67,72
85,81,106,92,69,72,71
82,86,106,92,75,66,67
79,91,107,88,70,70,105
80,86,101,84,70,62,71
73,80,112,163,71,67,72
84,84,96,142,72,60,70
77,86,104,127,69,62,73
83,96,111,109,74,69,73
80,91,120,97,69,67,72
83,95,114,94,72,70,73
84,92,111,91,75,70,73
88,91,112,87,63,63,72
79,91,105,182,71,66,72
79,89,104,153,70,65,70
77,80,90,136,75,64,66
84,86,99,121,69,69,72
80,90,109,105,71,69,72
79,93,115,94,68,67,72
82,86,100,97,71,69,69
82,83,101,128,75,60,70
80,86,104,115,69,62,66
71,89,102,105,75,69,68
74,87,100,95,75,70,71
79,84,112,93,69,64,74
81,86,102,89,72,65,74
80,94,114,88,73,63,72
87,95,113,87,68,69,72
77,88,115,77,74,67,72
82,88,107,118,73,65,68
79,84,110,108,68,66,66
81,92,107,98,69,61,68
75,82,104,93,68,72,74
79,112,105,91,70,65,74
81,86,100,88,71,68,65
80,89,110,88,71,71,74
81,94,118,83,105,67,69
80,88,114,85,71,67,73
87,88,111,86,73,71,72
86,86,112,85,72,61,76
84,90,112,84,76,68,66
84,90,115,85,70,64,73
88,95,120,77,71,70,74
83,96,119,81,70,66,75
88,94,115,133,71,74,86
88,93,111,121,75,68,74
91,94,118,105,75,71,75
85,99,117,100,75,67,78
79,96,120,89,72,72,75
83,94,112,90,73,69,74
85,88,105,89,68,71,98
85,88,110,115,73,70,70
80,93,110,159,69,67,68
78,86,102,137,73,68,72
79,84,110,123,72,65,62
82,81,100,117,73,69,67
81,87,111,155,72,28,75
85,94,114,137,71,70,73
85,95,123,120,71,69,76
88,101,121,115,74,72,77
90,96,116,107,69,67,77
86,92,110,93,72,67,75
91,85,114,92,71,69,70
83,81,110,89,71,69,72
83,93,116,83,69,70,76
81,90,113,84,76,69,77
83,89,113,81,69,67,72
86,83,118,80,69,67,72
88,85,111,81,67,67,77
88,91,112,83,65,73,76
85,92,109,89,69,69,72
84,90,109,145,72,69,67
79,92,111,129,71,61,70
76,88,106,117,69,67,69
73,79,92,114,67,63,70
79,85,98,103,71,75,62
76,86,100,97,72,67,67
71,84,98,95,72,63,60
73,80,96,88,70,65,63
74,79,89,90,69,65,67
80,83,96,120,73,67,66
76,88,100,111,69,64,68
79,91,111,99,67,68,73
83,94,112,92,69,67,72
82,87,106,96,72,68,70
88,90,99,96,72,62,66
83,85,100,95,69,65,65
77,98,114,89,68,66,72
80,89,125,85,68,63,75
84,94,103,83,65,68,75
76,92,116,85,70,63,70
89,98,116,80,66,68,73
83,92,114,81,65,72,75
82,89,106,87,66,62,69
80,86,104,93,69,66,70
75,82,100,109,68,56,62
72,203,99,93,66,66,69
76,77,106,90,60,66,67
76,83,101,91,66,64,68
80,109,104,88,64,64,69
77,86,94,84,67,62,65
75,89,99,84,66,56,65
73,84,100,84,70,67,67
76,77,86,105,69,64,65
75,79,90,95,66,61,68
80,82,97,85,70,66,66
80,86,101,110,69,64,66
75,88,101,101,72,65,71
82,90,114,89,70,68,76
83,90,106,144,47,68,71
81,96,113,84,67,66,76
78,96,114,80,72,184,73
76,91,108,83,72,66,70
83,96,112,79,75,70,78
85,92,110,84,74,64,71
96,110,129,85,66,72,78
94,104,130,149,72,64,75
93,104,131,126,68,67,76
91,97,114,113,71,69,79
85,99,116,105,71,72,77
88,89,111,97,71,69,72
91,95,112,95,68,70,74
86,96,128,125,69,66,73
81,96,126,115,69,65,76
79,94,123,105,71,72,78
85,99,118,96,69,68,77
86,92,112,91,78,71,77
90,103,121,85,70,67,78
89,96,122,83,74,66,73
89,93,126,80,70,70,74
80,92,114,85,72,94,77
87,90,120,83,73,66,76
90,206,112,82,70,60,80
112,135,155,83,68,64,77
108,120,140,86,70,68,74
103,103,132,117,71,65,75
95,96,115,109,75,70,77
89,95,116,182,71,65,71
90,95,111,157,75,63,65
81,88,108,190,73,66,67
79,88,104,165,73,64,65
69,83,107,144,73,65,73
85,86,99,128,74,67,72
78,84,103,133,73,63,70
81,92,114,113,71,69,72
79,87,114,107,71,65,72
84,91,107,103,74,66,73
79,85,114,99,69,63,74
86,92,107,88,72,67,73
90,96,114,88,67,63,76
86,102,125,77,72,66,70
83,98,121,87,69,69,73
88,98,118,80,67,74,76
93,97,115,81,72,72,71
90,94,112,85,63,70,72
85,95,115,90,68,63,70
85,94,114,81,111,71,71
78,89,109,81,73,67,72
83,91,117,80,69,64,75
87,89,107,84,72,66,71
80,95,111,81,70,70,78
83,97,117,72,68,69,74
85,87,111,84,70,68,70
79,85,110,115,71,63,72
79,85,98,111,69,62,65
79,85,93,104,71,67,64
71,85,90,104,68,64,65
77,90,104,89,68,68,72
78,78,92,96,68,66,72
75,81,92,92,70,61,64
80,86,108,89,73,66,70
78,85,112,85,70,70,73
83,83,110,86,70,70,74
86,86,113,81,69,70,73
85,88,108,81,95,67,70
84,116,113,83,67,64,69
83,94,115,104,73,67,69
82,84,112,98,69,67,74
200,92,116,89,69,69,76
86,90,112,87,74,67,74
84,93,116,96,74,70,83
97,119,148,109,73,66,79
97,114,134,97,70,66,74
93,99,118,131,73,72,71
89,92,108,120,67,59,74
88,94,109,112,71,66,72
89,94,114,99,67,62,77
79,90,108,93,74,67,72
83,92,113,87,68,61,74
79,90,109,77,70,65,73
80,87,110,85,68,131,66
79,90,112,78,62,63,62
76,88,115,80,66,63,66
79,80,99,81,67,62,64
80,86,103,123,68,58,72
81,82,102,113,70,68,68
77,88,104,105,67,67,64
76,86,104,97,69,66,67
77,80,101,112,69,66,72
81,86,100,103,67,64,64
74,88,104,97,62,65,67
76,89,110,77,65,64,66
75,88,106,95,67,68,65
78,89,127,91,66,65,72
81,88,118,87,68,64,69
74,89,116,89,70,58,70
73,85,109,83,72,63,70
72,75,104,85,72,65,74
78,82,98,86,66,68,68
80,85,109,111,69,64,67
82,90,115,101,69,67,70
79,90,105,96,72,66,75
80,90,109,93,70,69,74
85,90,139,88,79,67,76
86,93,115,87,68,65,68
87,99,123,113,66,74,66
89,92,119,98,70,68,72
83,83,105,97,69,70,72
81,87,105,96,67,64,68
76,86,111,95,70,66,63
76,86,96,89,72,66,64
77,86,100,85,73,68,63
75,79,121,88,72,68,69
81,86,96,84,69,65,67
82,90,111,81,66,69,72
87,98,119,75,70,68,72
83,83,104,96,73,61,70
79,85,107,93,70,62,70
78,88,106,85,71,62,66
71,80,106,85,66,70,72
76,88,104,83,69,70,76
87,89,111,93,71,64,73
86,90,106,93,92,69,72
86,92,117,85,65,69,73
87,96,120,75,72,69,73
82,91,111,81,67,70,73
87,96,113,77,68,70,74
87,90,107,81,67,69,70
83,92,109,83,72,68,74
82,95,114,82,71,70,68
79,96,117,78,70,66,72
84,96,117,75,72,70,72
83,88,110,81,82,67,69
90,94,110,79,68,66,72
84,95,112,85,70,62,76
80,88,107,83,74,62,70
77,74,97,97,69,67,70
80,74,98,87,69,65,72
78,92,104,89,72,64,67
78,91,108,84,70,67,76
80,88,107,81,74,71,75
89,89,109,92,68,64,68
78,83,104,158,73,65,65
73,90,95,144,67,62,72
74,84,99,124,66,66,183
77,76,87,157,72,69,74
83,190,96,144,65,69,70
77,85,96,130,69,62,63
76,88,98,116,67,65,67
78,89,105,107,71,63,69
77,79,98,104,69,65,69
77,83,96,97,70,69,66
76,93,105,89,67,64,72
85,93,109,84,70,70,122
85,90,115,82,70,68,76
86,91,116,84,68,67,75
78,88,108,79,72,64,69
89,92,116,80,69,66,73
81,94,113,81,70,65,68
84,94,115,82,72,68,73
86,98,113,77,68,65,79
83,88,143,91,71,71,82
106,111,133,105,71,68,75
97,104,122,104,73,69,71
90,94,114,97,66,66,76
81,79,110,120,69,61,70
81,80,98,111,73,65,70
83,80,104,105,72,61,70
81,84,97,149,72,66,70
69,84,98,136,69,70,72
79,91,100,119,67,69,72
80,81,104,105,68,64,69
77,80,90,104,73,66,68
76,82,96,102,65,63,57
80,80,97,98,67,62,62
70,80,95,121,67,64,68
79,81,110,110,75,72,73
82,88,100,101,71,67,72
83,88,110,131,69,68,74
83,94,114,84,69,144,75
90,98,120,82,70,64,75
80,106,136,96,137,71,88
100,94,124,98,72,64,81
95,92,114,91,68,66,76
94,89,105,92,64,65,73
84,91,108,85,67,62,76
80,80,103,87,69,64,75
81,83,110,85,72,66,72
97,90,113,92,68,67,100
83,94,114,83,74,63,73
77,87,109,80,73,67,75
84,90,114,77,65,64,72
81,87,108,83,65,184,70
88,97,115,85,68,64,66
81,84,105,91,68,63,60
78,86,105,81,66,60,67
73,80,92,105,63,61,64
80,80,100,100,65,68,66
76,77,99,92,70,61,60
73,88,101,113,73,66,70
77,82,100,100,73,64,72
80,86,108,95,70,67,72
84,91,104,93,76,74,75
85,94,108,87,67,67,171
89,91,113,84,68,68,74
80,90,109,86,67,68,73
84,89,107,82,69,69,74
82,88,109,77,70,66,72
89,94,111,79,67,74,73
85,96,108,77,69,66,72
84,88,110,81,71,68,71
81,86,102,108,73,63,70
80,82,96,99,70,69,75
77,88,96,92,69,62,67
75,87,103,93,66,66,67
71,87,108,85,72,66,68
73,84,100,91,73,68,70
78,82,94,121,68,64,69
74,85,102,106,71,68,72
82,97,114,97,66,66,73
80,86,98,95,68,66,68
79,86,96,152,69,64,68
80,86,104,134,72,68,68
71,85,103,118,71,66,69
72,87,104,109,69,65,67
81,87,109,137,71,68,72
76,78,97,128,71,65,68
80,82,98,114,72,62,77
79,81,99,196,71,62,64
71,83,93,164,71,59,72
73,81,102,143,69,65,67
73,78,93,128,71,65,66
73,82,90,174,69,64,72
77,84,98,140,72,60,72
90,80,101,135,65,61,69
77,79,93,115,65,65,69
78,85,110,99,67,67,79
87,86,110,96,74,65,72
86,97,111,87,72,62,75
88,94,120,83,68,67,75
78,92,114,79,72,64,77
85,94,118,77,67,68,79
82,90,114,85,72,69,74
89,90,115,81,67,70,75
85,96,119,79,75,70,74
81,93,111,85,70,65,70
81,83,98,113,75,63,72
80,82,100,132,70,63,68
80,135,101,155,69,66,60
74,87,104,139,70,61,69
73,82,98,122,66,66,67
77,81,105,112,73,61,73
76,76,96,105,71,70,70
80,86,105,99,67,63,70
80,88,105,90,70,69,72
78,90,111,85,75,67,73
83,89,103,91,73,68,68
83,87,102,89,74,59,67
81,88,104,84,67,62,65
72,86,108,79,72,72,72
82,85,110,87,70,67,70
82,88,106,80,70,68,72
84,91,109,85,63,68,72
85,96,112,77,70,67,72
84,92,111,79,70,69,75
88,94,118,78,68,70,72
86,93,113,81,69,70,75
91,95,113,83,70,68,72
86,96,118,73,70,64,74
88,93,116,77,72,70,74
82,94,115,189,64,68,75
86,92,118,76,73,64,77
89,94,112,75,70,66,75
86,96,116,81,73,65,72
93,102,122,75,71,64,74
82,93,122,68,72,69,77
93,97,114,80,72,70,73
87,91,112,97,72,63,70
84,88,104,158,66,64,66
76,86,106,141,69,64,68
74,92,103,127,69,66,69
79,75,101,115,73,63,70
76,80,91,111,65,65,71
76,82,92,100,72,64,63
74,79,89,111,67,62,65
68,78,96,103,63,65,72
80,86,102,95,70,72,78
83,86,103,91,72,86,74
76,93,122,87,70,69,73
83,95,124,80,73,67,72
80,88,119,81,70,63,75
70,93,114,81,74,72,75
86,181,117,82,73,63,80
88,94,108,84,70,68,71
78,86,105,83,69,63,69
78,80,109,81,69,62,66
75,81,103,95,68,64,70
76,81,107,109,67,67,66
78,85,108,125,69,66,69
80,88,114,111,65,62,72
75,88,106,101,69,65,68
79,91,108,96,64,66,70
77,86,112,89,64,64,65
85,84,113,97,64,67,69
81,91,110,89,67,66,70
77,87,124,83,65,71,73
85,88,110,88,75,68,70
79,85,110,96,70,63,70
83,86,106,167,73,64,66
75,86,106,149,73,68,68
74,83,102,136,73,63,69
75,79,111,119,69,66,70
77,84,100,115,73,67,72
80,82,104,101,71,66,72
81,86,102,100,72,64,67
70,86,107,95,66,62,72
69,85,108,87,69,62,75
72,80,110,87,70,66,72
73,82,92,90,68,66,72
81,83,96,86,68,62,65
80,82,162,193,68,63,60
70,80,95,162,71,67,63
71,85,101,145,74,66,69
73,76,93,129,76,66,68
75,79,99,117,67,65,69
177,89,102,109,70,62,67
75,85,104,99,68,67,73
78,88,101,89,72,67,75
83,86,110,102,71,64,74
86,90,106,95,72,66,78
82,93,114,88,67,65,96
88,98,120,81,69,68,66
80,88,113,82,91,73,73
85,96,114,83,71,70,74
89,92,107,81,70,68,72
85,94,105,83,70,68,72
83,98,115,81,73,60,74
80,83,110,84,70,65,67
84,80,106,109,73,63,70
77,84,97,106,0,65,72
96,95,106,99,59,62,64
79,90,108,94,72,63,67
79,91,104,90,70,60,67
77,77,93,88,67,62,67
81,84,98,95,68,63,70
76,84,102,91,71,59,65
72,88,103,90,72,62,65
77,88,107,83,68,67,69
74,80,90,85,76,65,64
73,79,89,114,72,67,68
81,91,106,103,71,66,68
79,92,107,95,69,66,73
78,89,107,89,73,70,71
86,96,115,85,72,68,77
83,88,109,89,74,67,68
82,95,112,83,71,63,77
83,92,115,78,70,65,73
81,84,120,79,70,67,74
84,94,115,78,68,69,76
84,91,108,81,74,65,75
87,92,112,81,74,66,86
87,96,118,80,68,65,74
91,98,126,74,70,63,76
85,97,115,77,69,70,78
86,93,116,79,68,64,79
88,92,114,83,78,68,72
87,95,115,81,74,69,71
88,96,111,82,72,67,69
82,91,111,81,68,67,71
86,93,109,79,76,65,77
85,84,0,91,70,65,70
85,90,96,83,67,63,67
77,90,105,83,70,66,68
76,80,106,149,64,65,66
